Time,CLASSROOM_LEFT:KALAMATAWINTERDESIGNDAY:Des Heat Load [W],CLASSROOM_LEFT:KALAMATASUMMERDESIGNDAY:Des Sens Cool Load [W],CLASSROOM_LEFT:KALAMATAWINTERDESIGNDAY:Des Heat Mass Flow [kg/s],CLASSROOM_LEFT:KALAMATASUMMERDESIGNDAY:Des Cool Mass Flow [kg/s],CLASSROOM_LEFT::Des Latent Heat Load [W],CLASSROOM_LEFT::Des Latent Cool Load [W],CLASSROOM_LEFT::Des Latent Heat Mass Flow [kg/s],CLASSROOM_LEFT::Des Latent Cool Mass Flow [kg/s],CLASSROOM_LEFT::Des Heat Load No DOAS [W],CLASSROOM_LEFT::Des Sens Cool Load No DOAS [W],CLASSROOM_LEFT::Des Latent Heat Load No DOAS [W],CLASSROOM_LEFT::Des Latent Cool Load No DOAS [W],CLASSROOM_LEFT:KALAMATAWINTERDESIGNDAY:Heating Zone Temperature [C],CLASSROOM_LEFT:KALAMATAWINTERDESIGNDAY:Heating Zone Relative Humidity [%],CLASSROOM_LEFT:KALAMATASUMMERDESIGNDAY:Cooling Zone Temperature [C],CLASSROOM_LEFT:KALAMATASUMMERDESIGNDAY:Cooling Zone Relative Humidity [%],CLASSROOM_RIGHT:KALAMATAWINTERDESIGNDAY:Des Heat Load [W],CLASSROOM_RIGHT:KALAMATASUMMERDESIGNDAY:Des Sens Cool Load [W],CLASSROOM_RIGHT:KALAMATAWINTERDESIGNDAY:Des Heat Mass Flow [kg/s],CLASSROOM_RIGHT:KALAMATASUMMERDESIGNDAY:Des Cool Mass Flow [kg/s],CLASSROOM_RIGHT::Des Latent Heat Load [W],CLASSROOM_RIGHT::Des Latent Cool Load [W],CLASSROOM_RIGHT::Des Latent Heat Mass Flow [kg/s],CLASSROOM_RIGHT::Des Latent Cool Mass Flow [kg/s],CLASSROOM_RIGHT::Des Heat Load No DOAS [W],CLASSROOM_RIGHT::Des Sens Cool Load No DOAS [W],CLASSROOM_RIGHT::Des Latent Heat Load No DOAS [W],CLASSROOM_RIGHT::Des Latent Cool Load No DOAS [W],CLASSROOM_RIGHT:KALAMATAWINTERDESIGNDAY:Heating Zone Temperature [C],CLASSROOM_RIGHT:KALAMATAWINTERDESIGNDAY:Heating Zone Relative Humidity [%],CLASSROOM_RIGHT:KALAMATASUMMERDESIGNDAY:Cooling Zone Temperature [C],CLASSROOM_RIGHT:KALAMATASUMMERDESIGNDAY:Cooling Zone Relative Humidity [%],HALLWAY_ROOM3:KALAMATAWINTERDESIGNDAY:Des Heat Load [W],HALLWAY_ROOM3:KALAMATASUMMERDESIGNDAY:Des Sens Cool Load [W],HALLWAY_ROOM3:KALAMATAWINTERDESIGNDAY:Des Heat Mass Flow [kg/s],HALLWAY_ROOM3:KALAMATASUMMERDESIGNDAY:Des Cool Mass Flow [kg/s],HALLWAY_ROOM3::Des Latent Heat Load [W],HALLWAY_ROOM3::Des Latent Cool Load [W],HALLWAY_ROOM3::Des Latent Heat Mass Flow [kg/s],HALLWAY_ROOM3::Des Latent Cool Mass Flow [kg/s],HALLWAY_ROOM3::Des Heat Load No DOAS [W],HALLWAY_ROOM3::Des Sens Cool Load No DOAS [W],HALLWAY_ROOM3::Des Latent Heat Load No DOAS [W],HALLWAY_ROOM3::Des Latent Cool Load No DOAS [W],HALLWAY_ROOM3:KALAMATAWINTERDESIGNDAY:Heating Zone Temperature [C],HALLWAY_ROOM3:KALAMATAWINTERDESIGNDAY:Heating Zone Relative Humidity [%],HALLWAY_ROOM3:KALAMATASUMMERDESIGNDAY:Cooling Zone Temperature [C],HALLWAY_ROOM3:KALAMATASUMMERDESIGNDAY:Cooling Zone Relative Humidity [%],ROOM2_SMALL:KALAMATAWINTERDESIGNDAY:Des Heat Load [W],ROOM2_SMALL:KALAMATASUMMERDESIGNDAY:Des Sens Cool Load [W],ROOM2_SMALL:KALAMATAWINTERDESIGNDAY:Des Heat Mass Flow [kg/s],ROOM2_SMALL:KALAMATASUMMERDESIGNDAY:Des Cool Mass Flow [kg/s],ROOM2_SMALL::Des Latent Heat Load [W],ROOM2_SMALL::Des Latent Cool Load [W],ROOM2_SMALL::Des Latent Heat Mass Flow [kg/s],ROOM2_SMALL::Des Latent Cool Mass Flow [kg/s],ROOM2_SMALL::Des Heat Load No DOAS [W],ROOM2_SMALL::Des Sens Cool Load No DOAS [W],ROOM2_SMALL::Des Latent Heat Load No DOAS [W],ROOM2_SMALL::Des Latent Cool Load No DOAS [W],ROOM2_SMALL:KALAMATAWINTERDESIGNDAY:Heating Zone Temperature [C],ROOM2_SMALL:KALAMATAWINTERDESIGNDAY:Heating Zone Relative Humidity [%],ROOM2_SMALL:KALAMATASUMMERDESIGNDAY:Cooling Zone Temperature [C],ROOM2_SMALL:KALAMATASUMMERDESIGNDAY:Cooling Zone Relative Humidity [%]
09:10:00,1.339360E+03,0.000000E+00,5.512991E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.600000E+01,1.894690E+01,2.659216E+01,6.174647E+01,1.418669E+03,0.000000E+00,5.839437E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.600000E+01,1.894690E+01,2.725863E+01,5.937549E+01,6.158943E+02,0.000000E+00,2.535095E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.599991E+01,3.529120E+01,2.827006E+01,4.132892E+01,2.794085E+02,0.000000E+00,1.150084E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.600000E+01,1.894690E+01,2.786473E+01,5.730822E+01
09:20:00,1.341457E+03,0.000000E+00,5.521622E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.600000E+01,1.894690E+01,2.657815E+01,6.179745E+01,1.390306E+03,0.000000E+00,5.722693E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.600000E+01,1.894690E+01,2.724554E+01,5.942108E+01,6.015526E+02,0.000000E+00,2.476063E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.599991E+01,3.528593E+01,2.828256E+01,4.135994E+01,2.790222E+02,0.000000E+00,1.148494E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.600000E+01,1.894690E+01,2.784929E+01,5.735986E+01
09:30:00,1.343584E+03,0.000000E+00,5.530377E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.600000E+01,1.894690E+01,2.656956E+01,6.182875E+01,1.364477E+03,0.000000E+00,5.616376E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.600000E+01,1.894690E+01,2.724114E+01,5.943642E+01,5.885457E+02,0.000000E+00,2.422526E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.599991E+01,3.528030E+01,2.831054E+01,4.135335E+01,2.788309E+02,0.000000E+00,1.147706E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.600000E+01,1.894690E+01,2.783790E+01,5.739803E+01
09:40:00,1.345786E+03,0.000000E+00,5.539440E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.600000E+01,1.894690E+01,2.656635E+01,6.184048E+01,1.340055E+03,0.000000E+00,5.515851E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.600000E+01,1.894690E+01,2.724432E+01,5.942539E+01,5.756061E+02,0.000000E+00,2.369265E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.599991E+01,3.527443E+01,2.834818E+01,4.132320E+01,2.787089E+02,0.000000E+00,1.147204E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.600000E+01,1.894690E+01,2.783007E+01,5.742429E+01
09:50:00,1.347829E+03,0.000000E+00,5.547850E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.600000E+01,1.894690E+01,2.656843E+01,6.183296E+01,1.316352E+03,0.000000E+00,5.418285E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.600000E+01,1.894690E+01,2.725397E+01,5.939183E+01,5.628280E+02,0.000000E+00,2.316669E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.599991E+01,3.526843E+01,2.839092E+01,4.128046E+01,2.785786E+02,0.000000E+00,1.146668E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.600000E+01,1.894690E+01,2.782550E+01,5.743965E+01
10:00:00,1.349466E+03,0.000000E+00,5.554589E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.600000E+01,1.894690E+01,2.657581E+01,6.180616E+01,1.292858E+03,0.000000E+00,5.321583E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.600000E+01,1.894690E+01,2.726974E+01,5.933704E+01,5.509057E+02,0.000000E+00,2.267595E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.599991E+01,3.526230E+01,2.843772E+01,4.122769E+01,2.783706E+02,0.000000E+00,1.145812E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.600000E+01,1.894690E+01,2.782424E+01,5.744395E+01
10:10:00,1.350462E+03,0.000000E+00,5.558686E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.600000E+01,1.894690E+01,2.658853E+01,6.175994E+01,1.269030E+03,0.000000E+00,5.223501E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.600000E+01,1.894690E+01,2.729167E+01,5.926093E+01,5.396198E+02,0.000000E+00,2.221141E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.599991E+01,3.525606E+01,2.848944E+01,4.116289E+01,2.780096E+02,0.000000E+00,1.144326E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.600000E+01,1.894690E+01,2.782643E+01,5.743667E+01
10:20:00,1.350509E+03,0.000000E+00,5.558880E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.600000E+01,1.894690E+01,2.660766E+01,6.169046E+01,1.244121E+03,0.000000E+00,5.120974E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.600000E+01,1.894690E+01,2.732331E+01,5.915124E+01,5.285230E+02,0.000000E+00,2.175465E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.599991E+01,3.524966E+01,2.854769E+01,4.108233E+01,2.774213E+02,0.000000E+00,1.141904E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.600000E+01,1.894690E+01,2.783406E+01,5.741118E+01
10:30:00,1.349523E+03,0.000000E+00,5.554821E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.600000E+01,1.894690E+01,2.663253E+01,6.160028E+01,1.217267E+03,0.000000E+00,5.010439E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.600000E+01,1.894690E+01,2.736264E+01,5.901525E+01,5.176064E+02,0.000000E+00,2.130531E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.599991E+01,3.524309E+01,2.860919E+01,4.099388E+01,2.764320E+02,0.000000E+00,1.137832E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.600000E+01,1.894690E+01,2.784585E+01,5.737177E+01
10:40:00,1.347131E+03,0.000000E+00,5.544979E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.600000E+01,1.894690E+01,2.666235E+01,6.149233E+01,1.188799E+03,0.000000E+00,4.893259E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.600000E+01,1.894690E+01,2.740725E+01,5.886142E+01,5.066532E+02,0.000000E+00,2.085447E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.599991E+01,3.523633E+01,2.867217E+01,4.090184E+01,2.750666E+02,0.000000E+00,1.132212E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.600000E+01,1.894690E+01,2.786050E+01,5.732285E+01
10:50:00,1.343242E+03,0.000000E+00,5.528970E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.600000E+01,1.894690E+01,2.669692E+01,6.136746E+01,1.158821E+03,0.000000E+00,4.769868E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.600000E+01,1.894690E+01,2.745635E+01,5.869262E+01,4.956484E+02,0.000000E+00,2.040150E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.599991E+01,3.522935E+01,2.873694E+01,4.080550E+01,2.733021E+02,0.000000E+00,1.124949E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.600000E+01,1.894690E+01,2.787812E+01,5.726409E+01
11:00:00,1.337791E+03,0.000000E+00,5.506532E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.600000E+01,1.894690E+01,2.673647E+01,6.122491E+01,1.127322E+03,0.000000E+00,4.640214E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.600000E+01,1.894690E+01,2.751014E+01,5.850830E+01,4.845107E+02,0.000000E+00,1.994305E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.599991E+01,3.522211E+01,2.880425E+01,4.070310E+01,2.711106E+02,0.000000E+00,1.115929E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.600000E+01,1.894690E+01,2.789907E+01,5.719426E+01
11:10:00,1.330691E+03,0.000000E+00,5.477306E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.600000E+01,1.894690E+01,2.678119E+01,6.106417E+01,1.094129E+03,0.000000E+00,4.503585E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.600000E+01,1.894690E+01,2.756891E+01,5.830769E+01,4.731438E+02,0.000000E+00,1.947518E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.599991E+01,3.521457E+01,2.887449E+01,4.059383E+01,2.684529E+02,0.000000E+00,1.104989E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.600000E+01,1.894690E+01,2.792355E+01,5.711277E+01
11:20:00,1.321928E+03,0.000000E+00,5.441238E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.600000E+01,1.894690E+01,2.683155E+01,6.088375E+01,1.059328E+03,0.000000E+00,4.360340E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.600000E+01,1.894690E+01,2.763501E+01,5.808297E+01,4.614935E+02,0.000000E+00,1.899564E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.599991E+01,3.520664E+01,2.894757E+01,4.047796E+01,2.653227E+02,0.000000E+00,1.092105E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.600000E+01,1.894690E+01,2.795293E+01,5.701515E+01
11:30:00,1.311442E+03,0.000000E+00,5.398077E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.600000E+01,1.894690E+01,2.688660E+01,6.068719E+01,1.022940E+03,0.000000E+00,4.210564E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.600000E+01,1.894690E+01,2.770633E+01,5.784160E+01,4.495093E+02,0.000000E+00,1.850235E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.599991E+01,3.519826E+01,2.902221E+01,4.035856E+01,2.617105E+02,0.000000E+00,1.077237E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.600000E+01,1.894690E+01,2.798574E+01,5.690635E+01
11:40:00,1.299207E+03,0.000000E+00,5.347715E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.600000E+01,1.894690E+01,2.694574E+01,6.047683E+01,9.849878E+02,0.000000E+00,4.054346E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.600000E+01,1.894690E+01,2.778080E+01,5.759077E+01,4.371537E+02,0.000000E+00,1.799378E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.599991E+01,3.518940E+01,2.909824E+01,4.023605E+01,2.576119E+02,0.000000E+00,1.060366E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.600000E+01,1.894690E+01,2.802107E+01,5.678945E+01
11:50:00,1.285230E+03,0.000000E+00,5.290182E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.600000E+01,1.894690E+01,2.700893E+01,6.025297E+01,9.455144E+02,0.000000E+00,3.891867E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.600000E+01,1.894690E+01,2.785798E+01,5.733212E+01,4.244038E+02,0.000000E+00,1.746898E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.599992E+01,3.517998E+01,2.917645E+01,4.010865E+01,2.530286E+02,0.000000E+00,1.041500E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.600000E+01,1.894690E+01,2.805905E+01,5.666405E+01
12:00:00,1.269538E+03,0.000000E+00,5.225594E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.600000E+01,1.894690E+01,2.707629E+01,6.001535E+01,9.045887E+02,0.000000E+00,3.723412E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.600000E+01,1.894690E+01,2.793827E+01,5.706445E+01,4.112511E+02,0.000000E+00,1.692760E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.599992E+01,3.516996E+01,2.925787E+01,3.997405E+01,2.479688E+02,0.000000E+00,1.020674E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.600000E+01,1.894690E+01,2.810010E+01,5.652887E+01
12:10:00,1.252224E+03,0.000000E+00,5.154325E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.600000E+01,1.894690E+01,2.714783E+01,5.976412E+01,8.625843E+02,0.000000E+00,3.550516E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.600000E+01,1.894690E+01,2.802202E+01,5.678670E+01,3.977303E+02,0.000000E+00,1.637107E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.599992E+01,3.515927E+01,2.934229E+01,3.983283E+01,2.424772E+02,0.000000E+00,9.980696E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.600000E+01,1.894690E+01,2.814441E+01,5.638337E+01
12:20:00,1.233309E+03,0.000000E+00,5.076470E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.600000E+01,1.894690E+01,2.722321E+01,5.950070E+01,8.194528E+02,0.000000E+00,3.372981E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.600000E+01,1.894690E+01,2.810903E+01,5.649980E+01,3.838398E+02,0.000000E+00,1.579932E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.599992E+01,3.514783E+01,2.942822E+01,3.968845E+01,2.365540E+02,0.000000E+00,9.736888E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.600000E+01,1.894690E+01,2.819181E+01,5.622820E+01
12:30:00,1.212910E+03,0.000000E+00,4.992504E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.600000E+01,1.894690E+01,2.730220E+01,5.922610E+01,7.752823E+02,0.000000E+00,3.191169E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.600000E+01,1.894690E+01,2.819906E+01,5.620464E+01,3.696024E+02,0.000000E+00,1.521329E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.599992E+01,3.513558E+01,2.951444E+01,3.954380E+01,2.302180E+02,0.000000E+00,9.476090E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.600000E+01,1.894690E+01,2.824216E+01,5.606388E+01
12:40:00,1.191142E+03,0.000000E+00,4.902903E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.600000E+01,1.894690E+01,2.738468E+01,5.894087E+01,7.302210E+02,0.000000E+00,3.005690E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.600000E+01,1.894690E+01,2.829171E+01,5.590271E+01,3.550545E+02,0.000000E+00,1.461448E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.599992E+01,3.512246E+01,2.960117E+01,3.939833E+01,2.234961E+02,0.000000E+00,9.199405E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.600000E+01,1.894690E+01,2.829544E+01,5.589059E+01
